trial_id,condition,write_success,write_ms,ack_success,ack_wait_ms,total_success,total_ms,failure_reason
JS_0449,7m_wall,True,79.223,True,90.122,True,169.358,
JS_0450,7m_wall,True,79.206,True,89.777,True,168.997,
JS_0451,7m_wall,True,79.717,True,90.171,True,169.901,
JS_0452,7m_wall,True,78.874,True,90.166,True,169.052,
JS_0453,7m_wall,True,124.479,True,89.794,True,214.285,
JS_0454,7m_wall,True,79.481,True,90.054,True,169.547,
JS_0455,7m_wall,True,79.179,True,90.36,True,169.552,
JS_0456,7m_wall,True,79.155,True,90.065,True,169.231,
JS_0457,7m_wall,True,79.245,True,90.366,True,169.623,
JS_0458,7m_wall,True,78.926,True,90.293,True,169.235,
JS_0459,7m_wall,True,79.315,True,89.87,True,169.2,
JS_0460,7m_wall,True,124.305,True,90.033,True,214.354,
JS_0461,7m_wall,True,78.882,True,90.453,True,169.349,
JS_0462,7m_wall,True,79.433,True,89.98,True,169.428,
JS_0463,7m_wall,True,124.286,True,90.065,True,214.369,
JS_0464,7m_wall,True,79.221,True,89.827,True,169.06,
JS_0465,7m_wall,True,79.478,True,90.093,True,169.584,
JS_0466,7m_wall,True,79.021,True,90.19,True,169.223,
JS_0467,7m_wall,True,79.21,True,89.993,True,169.217,
JS_0468,7m_wall,True,79.375,True,90.085,True,169.475,
JS_0469,7m_wall,True,79.087,True,90.189,True,169.289,
JS_0470,7m_wall,True,79.16,True,89.976,True,169.149,
JS_0471,7m_wall,True,79.161,True,90.786,True,169.96,
JS_0472,7m_wall,True,124.369,True,90.169,True,214.554,
JS_0473,7m_wall,True,78.001,True,91.035,True,169.052,
JS_0474,7m_wall,True,123.143,True,90.328,True,213.487,
JS_0475,7m_wall,True,79.059,True,89.849,True,168.924,
JS_0476,7m_wall,True,79.18,True,89.875,True,169.071,
JS_0477,7m_wall,True,79.192,True,90.178,True,169.387,
JS_0478,7m_wall,True,79.289,True,90.005,True,169.309,
JS_0479,7m_wall,True,79.035,True,89.987,True,169.038,
JS_0480,7m_wall,True,79.598,True,89.738,True,169.351,
JS_0481,7m_wall,True,79.174,True,135.161,True,214.347,
JS_0482,7m_wall,True,79.229,True,90.125,True,169.368,
JS_0483,7m_wall,True,79.357,True,89.939,True,169.308,
JS_0484,7m_wall,True,79.427,True,134.975,True,214.415,
JS_0485,7m_wall,True,79.241,True,89.905,True,169.159,
JS_0486,7m_wall,True,79.428,True,90.152,True,169.592,
JS_0487,7m_wall,True,79.108,True,91.074,True,170.196,
JS_0488,7m_wall,True,78.626,True,89.872,True,168.511,
JS_0489,7m_wall,True,79.327,True,89.969,True,169.309,
JS_0490,7m_wall,True,79.111,True,90.109,True,169.233,
JS_0491,7m_wall,True,79.31,True,90.39,True,169.713,
JS_0492,7m_wall,True,78.862,True,90.407,True,169.284,
JS_0493,7m_wall,True,79.49,True,89.89,True,169.393,
JS_0494,7m_wall,True,79.265,True,90.857,True,170.135,
JS_0495,7m_wall,True,79.388,True,89.199,True,168.6,
JS_0496,7m_wall,True,79.116,True,90.237,True,169.368,
JS_0497,7m_wall,True,78.95,True,89.952,True,168.918,
JS_0498,7m_wall,True,79.227,True,90.137,True,169.377,
JS_0499,7m_wall,True,78.941,True,135.334,True,214.288,
JS_0500,7m_wall,True,79.227,True,90.252,True,169.494,
