trial_id,condition,write_success,write_ms,ack_success,ack_wait_ms,total_success,total_ms,failure_reason
JS_0352,2m_los,True,79.445,True,89.995,True,169.457,
JS_0353,2m_los,True,79.494,True,90.181,True,169.692,
JS_0354,2m_los,True,78.693,True,90.37,True,169.077,
JS_0355,2m_los,True,78.986,True,90.345,True,169.345,
JS_0356,2m_los,True,78.988,True,90.245,True,169.246,
JS_0357,2m_los,True,79.063,True,90.261,True,169.337,
JS_0358,2m_los,True,78.959,True,90.323,True,169.295,
JS_0359,2m_los,True,79.321,True,90.048,True,169.383,
JS_0360,2m_los,True,79.184,True,89.896,True,169.093,
JS_0361,2m_los,True,79.433,True,90.09,True,169.537,
JS_0362,2m_los,True,79.133,True,90.25,True,169.395,
JS_0363,2m_los,True,124.429,True,89.517,True,213.96,
JS_0364,2m_los,True,79.851,True,90.02,True,169.885,
JS_0365,2m_los,True,78.855,True,90.361,True,169.237,
JS_0366,2m_los,True,79.267,True,90.105,True,169.386,
JS_0367,2m_los,True,79.031,True,90.138,True,169.182,
JS_0368,2m_los,True,79.343,True,89.949,True,169.304,
JS_0369,2m_los,True,79.008,True,90.331,True,169.35,
JS_0370,2m_los,True,79.005,True,90.273,True,169.292,
JS_0371,2m_los,True,79.369,True,90.141,True,169.524,
JS_0372,2m_los,True,79.348,True,89.997,True,169.357,
JS_0373,2m_los,True,79.493,True,90.076,True,169.582,
JS_0374,2m_los,True,79.214,True,90.045,True,169.271,
JS_0375,2m_los,True,79.182,True,90.217,True,169.412,
JS_0376,2m_los,True,79.196,True,89.94,True,169.148,
JS_0377,2m_los,True,79.705,True,89.913,True,169.631,
JS_0378,2m_los,True,79.305,True,90.032,True,169.351,
JS_0379,2m_los,True,79.226,True,89.83,True,169.068,
JS_0380,2m_los,True,79.649,True,89.992,True,169.654,
JS_0381,2m_los,True,79.323,True,91.008,True,170.343,
JS_0382,2m_los,True,78.235,True,90.022,True,168.27,
JS_0383,2m_los,True,79.133,True,90.288,True,169.433,
JS_0384,2m_los,True,78.814,True,90.714,True,169.54,
JS_0385,2m_los,True,78.928,True,90.159,True,169.102,
